chrom,start,end,label,length
chr1,27190512,27192713,NO,2201
chr5,125839251,125868174,NO,28923
chr8,11664941,11668211,NO,3270
chr9,129890400,129896982,NO,6582
chrX,3615456,3633678,NO,18222
chr17,46618291,46632736,NO,14445
chr19,34795956,34824323,NO,28367
chr1,36737889,36766689,NO,28800
chr12,58257812,58259851,NO,2039
chr16,50186080,50189886,NO,3806
chr2,190538201,190540232,NO,2031
chr6,94125755,94130293,NO,4538
chr4,53402668,53418969,NO,16301
chr22,36587030,36599471,NO,12441
chr20,37426675,37442101,NO,15426
chr9,139580369,139584273,NO,3904
chr2,96763529,96775811,NO,12282
chr13,103450734,103456439,NO,5705
chrX,48813557,48817151,NO,3594
chr1,156129503,156133103,NO,3600
chr16,30912858,30916404,NO,3546
chr19,13063083,13076746,NO,13663
chr3,123750733,123754003,NO,3270
chr2,135157998,135178603,NO,20605
chr2,122352582,122403742,NO,51160
chr7,120708842,120727430,NO,18588
chr19,56185743,56189867,NO,4124
chr18,32170322,32192581,NO,22259
chr19,57872672,57875935,NO,3263
chr16,1819780,1824535,NO,4755
chr16,75532007,75536871,NO,4864
chr9,136930605,136934313,NO,3708
chr17,61510570,61525808,NO,15238
chr7,1493680,1501584,NO,7904
chr20,4661647,4670152,NO,8505
chr4,8136818,8167864,NO,31046
chr5,155107557,155113630,NO,6073
chr17,73006616,73009829,NO,3213
chr6,129966498,130007894,NO,41396
chr1,154528530,154532594,NO,4064
chr3,30467597,30497368,NO,29771
chr11,7596641,7600739,NO,4098
chr19,48747389,48763643,NO,16254
chr9,140091717,140096634,NO,4917
chr17,21145424,21164260,NO,18836
chrX,69208731,69234596,NO,25865
chr16,23508354,23522473,NO,14119
chr13,49065396,49081930,NO,16534
chr6,132269733,132273473,NO,3740
chr10,17028299,17052639,NO,24340
chr19,19499137,19518663,NO,19526
chr17,80525752,80572642,NO,46890
chr2,33357435,33363439,NO,6004
chr20,4030857,4051215,NO,20358
chr4,6769759,6782484,NO,12725
chr6,122720141,122725593,NO,5452
chr1,74877707,74899406,NO,21699
chr4,16846133,16869206,NO,23073
chr1,10587691,10601671,NO,13980
chr16,11733500,11735653,NO,2153
chr6,46002139,46022781,NO,20642
chr9,114796602,114845118,NO,48516
chr19,56151168,56155837,NO,4669
chrX,73510257,73513933,NO,3676
chr6,39896637,39907335,NO,10698
chr17,48253979,48256745,NO,2766
chrX,3732135,3734925,NO,2790
chr7,46638909,46644632,NO,5723
chr10,10833897,10848178,NO,14281
chr14,102719005,102732051,NO,13046
chr19,40916594,40918676,NO,2082
chr7,151294751,151305766,NO,11015
chr12,105839730,105880947,NO,41217
chr3,125074691,125097951,NO,23260
chr19,10336375,10349511,NO,13136
chr20,30594430,30607435,NO,13005
chr3,128930445,128964985,NO,34540
chr11,20131121,20135052,NO,3931
chr5,100235500,100240727,NO,5227
chr15,74889158,74892608,NO,3450
chr10,72822599,72829502,NO,6903
chr6,119668604,119672149,NO,3545
chr14,93005723,93016879,NO,11156
chrX,114794615,114797368,NO,2753
chr19,9419567,9421377,NO,1810
chr1,32965530,32969379,NO,3849
chr1,90068459,90082644,NO,14185
chrX,20283221,20287012,NO,3791
chr17,17727028,17729009,NO,1981
chr3,171110629,171139537,NO,28908
chr14,35754760,35773020,NO,18260
chr10,35701821,35714323,NO,12502
chr5,106801281,106826541,NO,25260
chr15,39718753,39731196,NO,12443
chr9,130658485,130662668,NO,4183
chr15,91444883,91447682,NO,2799
chr1,68593320,68616461,NO,23141
chr5,146782355,146797873,NO,15518
chr20,32250549,32256532,NO,5983
chr9,7143915,7149023,NO,5108
chr3,29320627,29333653,NO,13026
chr11,100585793,100611845,NO,26052
chr5,149399689,149425330,NO,25641
chr11,11588263,11614571,NO,26308
chr20,17805177,17831571,NO,26394
chrX,19584318,19598520,NO,14202
chr6,143247352,143249449,NO,2097
chr3,148716562,148739122,NO,22560
chr1,6407811,6421112,NO,13301
chr19,3034463,3037152,NO,2689
chr4,1184999,1197311,NO,12312
chr5,167473715,167535232,NO,61517
chr16,2202524,2212316,NO,9792
chr19,8941916,8944280,NO,2364
chr14,81635620,81637528,NO,1908
chr4,170184487,170193176,NO,8689
chr11,74383324,74409131,NO,25807
chr9,104160013,104163590,NO,3577
chr5,1882632,1888043,NO,5411
chr1,86967129,86970547,NO,3418
chr1,94556731,94563058,NO,6327
chr9,131580087,131583036,NO,2949
chr18,12640093,12653813,NO,13720
chr21,38876236,38906222,NO,29986
chr17,59390247,59417121,NO,26874
chr1,60372775,60389053,NO,16278
chr19,34755532,34765876,NO,10344
chr1,27624151,27628086,NO,3935
chr3,30722172,30738875,NO,16703
chr11,12401452,12434611,NO,33159
chr2,109933893,109949276,NO,15383
chr11,68163950,68181752,NO,17802
chrX,153712354,153715933,NO,3579
chr6,33556195,33559442,NO,3247
chr15,99485719,99499460,NO,13741
chr10,99472492,99475743,NO,3251
chr12,27406194,27446859,NO,40665
chr11,613633,616558,NO,2925
chr8,29956026,29977508,NO,21482
chr10,104004173,104007701,NO,3528
chr19,34307560,34313075,NO,5515
chr19,14199813,14203388,NO,3575
chr1,227102782,227112373,NO,9591
chr16,11588175,11592345,NO,4170
chr14,105556162,105561005,NO,4843
chr14,75703032,75706561,NO,3529
chr5,167598746,167615126,NO,16380
chrX,69696750,69702145,NO,5395
chr4,141228887,141231335,NO,2448
chr16,11221971,11236720,NO,14749
chr3,56933666,56964464,NO,30798
chr6,37095602,37113142,NO,17540
chr12,46917004,46952131,NO,35127
chr2,86449588,86463191,NO,13603
chr22,51051346,51081279,NO,29933
chr1,212399329,212421142,NO,21813
chr19,20146733,20163978,NO,17245
chr11,67350562,67353101,NO,2539
chr16,85547545,85570827,NO,23282
chr15,100044324,100053133,NO,8809
chr2,192087147,192113091,NO,25944
chr6,41417028,41420461,NO,3433
chr3,146254733,146262964,NO,8231
chr22,24638321,24644151,NO,5830
chr15,99210422,99221207,NO,10785
chr1,161087076,161090171,NO,3095
chr1,21899959,21912278,NO,12319
chr14,23789079,23792449,NO,3370
chr10,31071137,31075452,NO,4315
chr22,42054877,42072544,NO,17667
chr20,48035056,48045388,NO,10332
chr3,66161964,66170382,NO,8418
chr7,73685807,73709988,NO,24181
chr19,13892002,13908490,NO,16488
chr18,32308493,32323406,NO,14913
chr8,70744494,70747947,NO,3453
chr3,49536664,49540143,NO,3479
chr7,29283551,29305651,NO,22100
chrX,73754918,73757684,NO,2766
chr1,25942020,25946405,NO,4385
chr7,130670153,130698428,NO,28275
chr19,7597849,7601644,NO,3795
chr5,71168728,71189936,NO,21208
chr20,34458695,34475702,NO,17007
chr11,3852574,3863210,NO,10636
chr7,98739067,98742550,NO,3483
chr5,142302001,142318604,NO,16603
chr17,17779172,17782586,NO,3414
chr9,116966915,116970736,NO,3821
chr3,16398654,16418426,NO,19772
chr5,39398533,39425698,NO,27165
chr16,728799,732309,NO,3510
chr2,86501448,86519015,NO,17567
chr16,27233045,27270218,NO,37173
chr13,39959301,39992349,NO,33048
chr11,64560567,64572201,NO,11634
chr21,43343658,43354342,NO,10684
chr9,96896460,96904866,NO,8406
chr5,64330413,64334307,NO,3894
chr17,8212881,8231057,NO,18176
chr3,62858041,62861253,NO,3212
chr2,237999191,238007336,NO,8145
chr2,36659470,36696797,NO,37327
chr5,154571421,154575490,NO,4069
chr19,38488422,38496529,NO,8107
chr6,2846481,2859713,NO,13232
chr1,1259474,1263260,NO,3786
chr9,118916007,118920701,NO,4694
chr1,147070104,147073200,NO,3096
chr18,60382511,60385208,NO,2697
chr1,6549043,6559862,NO,10819
chr4,75891569,75897681,NO,6112
chr10,120784171,120787001,NO,2830
chrX,154254683,154257894,NO,3211
chr3,190204974,190217404,NO,12430
chr1,151913171,151919327,NO,6156
chr5,42943858,42952726,NO,8868
chr14,91039004,91051043,NO,12039
chr6,17408330,17440266,NO,31936
chr20,30424658,30434305,NO,9647
chr3,50392449,50397657,NO,5208
chr3,12720717,12736891,NO,16174
chr14,91130792,91144437,NO,13645
chr17,4875201,4879407,NO,4206
chr18,56553930,56581417,NO,27487
chr9,132015004,132024963,NO,9959
chr12,9259389,9288435,NO,29046
chr2,27272271,27275737,NO,3466
chr15,85987349,86023224,NO,35875
chr13,49321960,49326254,NO,4294
chr5,140936887,140944471,NO,7584
chr17,73029553,73033501,NO,3948
chr12,98884741,98898339,NO,13598
chr19,40938387,40940666,NO,2279
chr4,185360938,185379670,NO,18732
chr4,95327862,95336112,NO,8250
chr9,89559916,89564174,NO,4258
chr2,37731054,37736237,NO,5183
chr12,43128307,43137993,NO,9686
chr20,62371131,62373658,NO,2527
chr8,82191190,82195709,NO,4519
chr7,12746208,12771055,NO,24847
chr15,39916476,39921837,NO,5361
chr19,47759136,47761945,NO,2809
chr19,49216555,49220802,NO,4247
chr11,65210400,65216954,NO,6554
chr3,156533598,156536480,NO,2882
chr18,53444889,53449061,NO,4172
chr8,126340271,126355240,NO,14969
chr17,47903792,47929820,NO,26028
chr19,41168294,41178631,NO,10337
chr10,73845608,73871471,NO,25863
chr4,185455799,185459577,NO,3778
chr4,114456069,114478978,NO,22909
chr2,19546852,19548948,NO,2096
chr7,2047778,2060523,NO,12745
chr16,11098257,11129126,NO,30869
chr17,27043452,27048216,NO,4764
chr19,55990213,56006589,NO,16376
chr4,142135828,142145188,NO,9360
chr3,61832464,61835799,NO,3335
chr3,128266794,128293463,NO,26669
chr17,48209152,48212505,NO,3353
chr22,28262294,28289421,NO,27127
chr12,125197265,125215666,NO,18401
chr5,106550185,106555534,NO,5349
chr6,138750221,138763601,NO,13380
chr15,79069576,79074508,NO,4932
chr9,71031674,71036532,NO,4858
chr2,238187372,238206072,NO,18700
chr1,81872142,81912517,NO,40375
chr3,187945137,187950289,NO,5152
chr3,37963599,37999656,NO,36057
chr11,4662825,4670117,NO,7292
chr13,80704490,80716144,NO,11654
chr3,25545277,25564390,NO,19113
chr2,234294405,234297541,NO,3136
chr10,6092093,6129236,NO,37143
chr2,158687203,158713108,NO,25905
chrX,66996572,67005009,NO,8437
chr14,45602758,45605979,NO,3221
chr2,207316292,207330273,NO,13981
chr2,56410684,56414460,NO,3776
chr2,68992911,69004130,NO,11219
chr7,47609879,47617668,NO,7789
chr7,55132475,55169469,NO,36994
chr8,93020304,93034493,NO,14189
chr13,50960180,50997974,NO,37794
chr1,222816646,222818432,NO,1786
chr1,59478562,59486725,NO,8163
chr18,8138161,8143265,NO,5104
chr2,135807633,135824249,NO,16616
chr19,703111,728870,NO,25759
chr1,72747493,72751184,NO,3691
chr7,75795140,75796893,NO,1753
chr4,6910056,6929067,NO,19011
chr20,23082932,23102180,NO,19248
chr2,64629825,64633829,NO,4004
chr6,170444109,170483621,NO,39512
chr5,95569908,95595788,NO,25880
chr15,68990608,68998465,NO,7857
chr6,159543989,159548477,NO,4488
chrX,34670790,34676127,NO,5337
chr15,58621962,58626032,NO,4070
chr12,47352822,47360604,NO,7782
chr13,107332276,107367185,NO,34909
chr11,67312151,67332276,NO,20125
chr14,22951004,22966965,NO,15961
chr7,154996771,155001800,NO,5029
chr17,29813640,29838619,NO,24979
chr11,69063747,69066931,NO,3184
chr7,66056072,66057836,NO,1764
chr6,167340039,167343944,NO,3905
chr12,77271823,77274831,NO,3008
chr2,175862923,175880869,NO,17946
chr17,17751203,17756040,NO,4837
chr19,45594006,45603707,NO,9701
chr17,43178926,43183202,NO,4276
chr11,119648794,119654200,NO,5406
chr13,48683510,48702190,NO,18680
chr2,17719605,17722479,NO,2874
chr22,28422980,28431867,NO,8887
chr21,44596182,44599749,NO,3567
chr20,52531241,52576921,NO,45680
chr17,25675648,25681842,NO,6194
chr12,27331864,27351664,NO,19800
chr3,99758541,99767341,NO,8800
chr2,121669867,121678238,NO,8371
chr2,70358667,70361864,NO,3197
chr5,131722070,131726352,NO,4282
chr2,179454303,179501622,NO,47319
chr3,190283303,190305115,NO,21812
chr18,30040250,30051799,NO,11549
chr15,99319638,99349690,NO,30052
chr8,142031130,142049746,NO,18616
chr17,55737986,55744041,NO,6055
chr5,755385,760548,NO,5163
chr17,55517106,55533553,NO,16447
chr8,124022470,124052194,NO,29724
chr1,180894375,180898191,NO,3816
chr1,16573226,16593577,NO,20351
chr6,35452568,35460932,NO,8364
chr10,10952602,10957207,NO,4605
chr1,2456801,2462704,NO,5903
chr1,1554679,1569802,NO,15123
chr5,65948763,65986034,NO,37271
chr7,37371211,37397825,NO,26614
chr15,35008056,35015222,NO,7166
chr2,106359885,106364385,NO,4500
chr15,58731505,58734725,NO,3220
chr11,44005862,44015430,NO,9568
chr14,65170345,65192273,NO,21928
chr3,197438324,197446195,NO,7871
chr2,173241781,173274905,NO,33124
chr7,44787284,44791456,NO,4172
chr8,81937570,81984665,NO,47095
chr19,53581151,53601032,NO,19881
chr2,241523910,241527448,NO,3538
chr9,86080744,86093053,NO,12309
chr15,22903611,22924231,NO,20620
chr17,80445262,80456336,NO,11074
chr9,121786269,121790806,NO,4537
chr22,46546588,46548865,NO,2277
chr20,35571298,35581019,NO,9721
chr6,2874361,2878206,NO,3845
chrX,13096530,13143645,NO,47115
chr16,4094563,4115375,NO,20812
chr10,21782647,21786667,NO,4020
chr11,3167398,3191623,NO,24225
chr6,10746953,10760961,NO,14008
chr1,8557081,8586638,NO,29557
chr1,74928870,74951929,NO,23059
chr2,73209579,73217880,NO,8301
chr17,34039643,34045835,NO,6192
chr10,3944299,3962489,NO,18190
chr6,152689777,152703125,NO,13348
chr2,47496339,47502778,NO,6439
chrX,43551147,43568736,NO,17589
chr8,18595251,18615027,NO,19776
chr1,158114621,158120318,NO,5697
chr12,124468330,124484031,NO,15701
chr13,58204708,58209495,NO,4787
chr5,81629914,81654418,NO,24504
chr6,144664660,144686322,NO,21662
chr4,141346084,141349437,NO,3353
chr19,13971547,13973470,NO,1923
chr7,135354621,135379191,NO,24570
chr5,142507858,142535242,NO,27384
chr3,52462565,52469377,NO,6812
chr15,78263818,78268738,NO,4920
chr5,140976730,140985749,NO,9019
chr16,68329273,68335394,NO,6121
chr2,42151819,42175666,NO,23847
chr10,23383493,23386634,NO,3141
chr5,112610517,112631518,NO,21001
chr1,223958342,223964580,NO,6238
chr22,50620998,50630141,NO,9143
chr18,71944484,71956689,NO,12205
chr1,151168492,151173185,NO,4693
chr22,43089759,43092045,NO,2286
chr10,73924795,73947342,NO,22547
chr15,64979793,64993527,NO,13734
chr15,63049733,63076416,NO,26683
chr15,64424018,64452763,NO,28745
chr5,71402371,71406618,NO,4247
chr6,52897524,52924798,NO,27274
chr8,102120208,102122765,NO,2557
chr8,30136508,30138423,NO,1915
chr3,99638438,99677808,NO,39370
chr7,55636416,55642202,NO,5786
chr14,105880514,105897799,NO,17285
chr17,65464998,65488009,NO,23011
chr6,33544392,33548777,NO,4385
chr11,123298058,123302327,NO,4269
chr2,71830116,71843586,NO,13470
chr9,129783828,129821104,NO,37276
chr1,13909887,13928029,NO,18142
chr2,65576716,65611790,NO,35074
chr9,139619862,139623696,NO,3834
chr9,140280741,140286277,NO,5536
chr8,38265310,38282318,NO,17008
chr1,20354338,20365753,NO,11415
chr4,177150367,177160444,NO,10077
chr18,57169000,57184671,NO,15671
chr17,43441713,43458560,NO,16847
chr16,30958968,30963293,NO,4325
chr6,34884510,34910444,NO,25934
chr6,134833563,134862675,NO,29112
chr4,82390811,82393852,NO,3041
chr15,90937432,90964301,NO,26869
chr17,17717267,17721488,NO,4221
chr15,71884143,71892767,NO,8624
chr9,71437439,71457443,NO,20004
chr1,183838720,183863535,NO,24815
chr11,111793553,111796230,NO,2677
chr17,17130922,17136389,NO,5467
chr18,11946510,11948512,NO,2002
chr1,167682401,167684899,NO,2498
chr5,142122861,142134107,NO,11246
chr12,123751962,123757269,NO,5307
chr17,2755673,2767197,NO,11524
chr6,109287606,109294265,NO,6659
chr8,131368925,131371721,NO,2796
chr15,31527347,31529973,NO,2626
chr1,153892477,153902214,NO,9737
chr14,25276039,25288737,NO,12698
chr17,3414457,3417483,NO,3026
chr9,136097975,136114912,NO,16937
chr7,101457144,101483017,NO,25873
chr1,208021064,208027167,NO,6103
chr17,1977369,1981391,NO,4022
chr20,62603398,62613245,NO,9847
chr10,4282651,4306483,NO,23832
chr3,112073474,112095152,NO,21678
chr12,117255905,117257744,NO,1839
chr1,201602339,201620467,NO,18128
chr1,41883875,41899487,NO,15612
chr3,193787753,193789780,NO,2027
chr17,41164759,41172766,NO,8007
chr3,114212961,114238816,NO,25855
chr7,70728249,70751979,NO,23730
chr22,19107819,19110812,NO,2993
chr8,13007877,13026551,NO,18674
chr1,35255782,35265073,NO,9291
chr9,95360277,95374637,NO,14360
chr13,111853702,111872099,NO,18397
chr1,28827499,28837093,NO,9594
chr6,133561297,133564936,NO,3639
chr16,68290989,68296335,NO,5346
chr16,3998618,4022247,NO,23629
chr11,73691137,73695425,NO,4288
chr13,27844308,27850658,NO,6350
chr2,217637391,217640600,NO,3209
chr9,124319617,124331740,NO,12123
chr6,15416839,15433990,NO,17151
chr3,119133646,119138850,NO,5204
chr7,66099813,66102102,NO,2289
chr6,35685897,35688964,NO,3067
chr17,18574305,18576777,NO,2472
chr7,140204928,140208658,NO,3730
chr19,24215663,24217786,NO,2123
chr22,29949111,29960854,NO,11743
chr7,8250306,8277066,NO,26760
chr3,127629271,127636531,NO,7260
chr1,145541382,145544128,NO,2746
chr5,36609830,36625381,NO,15551
chr10,104086535,104103353,NO,16818
chr4,129276193,129293084,NO,16891
chr3,128838277,128842235,NO,3958
chr1,38395506,38398130,NO,2624
chr10,69522944,69524985,NO,2041
chr1,2063552,2080957,NO,17405
chr17,16289761,16322588,NO,32827
chr10,99178701,99188724,NO,10023
chr18,13450360,13472742,NO,22382
chr20,47366875,47381752,NO,14877
chr8,38613682,38649070,NO,35388
chr6,112064444,112083548,NO,19104
chr19,2948960,2951023,NO,2063
chr15,74606919,74613135,NO,6216
chr4,23370448,23377010,NO,6562
chr9,71144551,71162210,NO,17659
chr13,32999882,33003784,NO,3902
chr18,44334464,44349993,NO,15529
chr15,75181092,75184490,NO,3398
chrX,48533868,48536505,NO,2637
chr2,223911823,223922876,NO,11053
chr1,10105383,10135381,NO,29998
chr10,29920573,29925369,NO,4796
chr12,32551602,32553638,NO,2036
chr2,66703835,66735690,NO,31855
chr9,103188349,103191979,NO,3630
chr6,29617137,29625402,NO,8265
chr3,197077349,197083899,NO,6550
chr13,32769871,32786623,NO,16752
chr12,112210940,112214622,NO,3682
chr6,164122116,164134428,NO,12312
chr1,201416875,201431714,NO,14839
chr3,65534368,65564094,NO,29726
chr12,58229099,58233369,NO,4270
chr12,102268823,102272895,NO,4072
chr22,43473100,43498408,NO,25308
chr8,22550740,22554112,NO,3372
chr1,208007962,208013111,NO,5149
chr18,60087926,60119104,NO,31178
chr6,144535988,144538925,NO,2937
chr1,209957191,209961625,NO,4434
chr1,2157831,2159386,NO,1555
chr16,68270302,68272354,NO,2052
chr10,24581868,24597761,NO,15893
chr7,50858967,50862238,NO,3271
chr1,45096680,45098899,NO,2219
chr10,106015971,106022896,NO,6925
chr19,41192329,41198222,NO,5893
chr5,108062641,108064811,NO,2170
chr19,7981331,7994760,NO,13429
chr20,54981587,54998534,NO,16947
chr1,183203202,183213986,NO,10784
chr2,38318468,38341937,NO,23469
chr2,37423118,37424734,NO,1616
chr5,148783915,148791054,NO,7139
chr10,29606946,29619043,NO,12097
chr7,44161142,44164290,NO,3148
chr14,24604261,24608204,NO,3943
chr1,148555339,148557346,NO,2007
chr7,45196354,45202809,NO,6455
chr15,56283599,56299784,NO,16185
chr9,86781589,86797648,NO,16059
chr1,223189475,223207399,NO,17924
chr1,231980680,231998190,NO,17510
chr1,214279431,214285828,NO,6397
chr7,6198603,6219054,NO,20451
chr7,132148089,132165958,NO,17869
chr1,153669287,153672270,NO,2983
chr22,41684025,41705084,NO,21059
chr19,55717916,55740897,NO,22981
chr12,66520866,66549416,NO,28550
chr10,99445003,99448654,NO,3651
chr9,92754290,92765652,NO,11362
chr2,1565422,1630002,NO,64580
chr12,3947786,3948699,NO,913
chr14,59678978,59705516,NO,26538
chr20,33703215,33725065,NO,21850
chr19,488203,490289,NO,2086
chr17,77792916,77814213,NO,21297
chr12,52518717,52522132,NO,3415
chr6,139183083,139194397,NO,11314
chr12,53717364,53720026,NO,2662
chr14,24778841,24782926,NO,4085
chr6,125905099,125919996,NO,14897
chr2,98484889,98488629,NO,3740
chr16,66432759,66443102,NO,10343
chr22,43106920,43109665,NO,2745
chr12,57844261,57856836,NO,12575
chr2,219123171,219127330,NO,4159
chr3,171358239,171373627,NO,15388
chr1,230847586,230867486,NO,19900
chr1,149215245,149225251,NO,10006
chr6,163506299,163520620,NO,14321
chr1,158969081,158986123,NO,17042
chr11,34363403,34369017,NO,5614
chr8,61760480,61778430,NO,17950
chr7,150163528,150182733,NO,19205
chr4,147143464,147165368,NO,21904
chr9,38648460,38653358,NO,4898
chr20,24445527,24459802,NO,14275
chr11,48190345,48205347,NO,15002
chr3,186098116,186102371,NO,4255
chr1,1330588,1336925,NO,6337
chr1,54952960,54955755,NO,2795
chr15,74084685,74103170,NO,18485
chrX,153599783,153603800,NO,4017
chr22,30169003,30179017,NO,10014
chr1,218518010,218548553,NO,30543
chr7,73092914,73098604,NO,5690
chr17,4736134,4742234,NO,6100
chr16,4161922,4167508,NO,5586
chr17,26901055,26909097,NO,8042
chr3,194979018,194981887,NO,2869
chr6,85471875,85484889,NO,13014
chr1,52078029,52089199,NO,11170
chr1,53067152,53070573,NO,3421
chr2,7003625,7007962,NO,4337
chr14,61793536,61824691,NO,31155
chr4,56038001,56051842,NO,13841
chr17,3731175,3740006,NO,8831
chr1,36785717,36790651,NO,4934
chr6,109401076,109413143,NO,12067
chr11,66622170,66625531,NO,3361
chr1,155909469,155912920,NO,3451
chr12,56913582,56921502,NO,7920
chr19,56145399,56148359,NO,2960
chr1,74844958,74864147,NO,19189
chr3,170891257,170918672,NO,27415
chr14,25469654,25480165,NO,10511
chr11,826635,831009,NO,4374
chr18,29952282,29966936,NO,14654
chr5,172746368,172756730,NO,10362
chr16,84828012,84871028,NO,43016
chr17,45763787,45785187,NO,21400
chr20,48502975,48527751,NO,24776
chr2,218247366,218261446,NO,14080
chr18,22861522,22880250,NO,18728
chr22,25506307,25517279,NO,10972
chr1,68638308,68642342,NO,4034
chr1,51791278,51797922,NO,6644
chr6,149774658,149777071,NO,2413
chr17,40900567,40915887,NO,15320
chr15,77192592,77198723,NO,6131
chr1,46636449,46641485,NO,5036
chr19,8302626,8316753,NO,14127
chr19,41640534,41642626,NO,2092
chr1,41567447,41576263,NO,8816
chr1,46648223,46651977,NO,3754
chr3,23988594,24005099,NO,16505
chr1,1092827,1094532,NO,1705
chr2,85875718,85891405,NO,15687
chr11,56998204,57013357,NO,15153
chrX,41301009,41328815,NO,27806
chr17,1944214,1947396,NO,3182
chr6,82603901,82620667,NO,16766
chrX,56589421,56592269,NO,2848
chr13,29104606,29107881,NO,3275
chr12,112553933,112561361,NO,7428
chr6,43234897,43239360,NO,4463
chr2,235860591,235870030,NO,9439
chr5,60920602,60928164,NO,7562
chr2,206564577,206580043,NO,15466
chr4,121977822,121994467,NO,16645
chr19,53399666,53401768,NO,2102
chr1,198222554,198240565,NO,18011
chr10,43950158,43952175,NO,2017
chr14,50505474,50529187,NO,23713
chr1,155056912,155058683,NO,1771
chr11,116737489,116757350,NO,19861
chr14,65243585,65247008,NO,3423
chr19,19570099,19576078,NO,5979
chr14,50465573,50471034,NO,5461
chr3,142884121,142898055,NO,13934
chr9,139584296,139586499,NO,2203
chr8,134257859,134269580,NO,11721
chr9,127622642,127626716,NO,4074
chr13,40763947,40780884,NO,16937
chr19,56028184,56038606,NO,10422
chr5,126253568,126258155,NO,4587
chr13,47169185,47191903,NO,22718
chr7,120655065,120682480,NO,27415
chr16,88951846,88955751,NO,3905
chr9,37915784,37923587,NO,7803
chr7,33037311,33040597,NO,3286
chr19,16363794,16371735,NO,7941
chr2,217436563,217440328,NO,3765
chr19,35452025,35455505,NO,3480
chr15,74007571,74021264,NO,13693
chr6,157848459,157860392,NO,11933
chr8,124415100,124427358,NO,12258
chr8,134402490,134420277,NO,17787
chr10,77187433,77192946,NO,5513
chr12,65123707,65130472,NO,6765
chr2,36615568,36642786,NO,27218
chr1,144593033,144594995,NO,1962
chr3,194817496,194824963,NO,7467
chr16,1558321,1561235,NO,2914
chr8,128929422,128941319,NO,11897
chr9,133958450,133993625,NO,35175
chr3,186077640,186084411,NO,6771
chr5,31770063,31787046,NO,16983
chr9,107536912,107541523,NO,4611
chr9,27110963,27125454,NO,14491
chr17,26971023,26974227,NO,3204
chr11,118305468,118313110,NO,7642
chr17,75281961,75285148,NO,3187
chr17,63451695,63482791,NO,31096
chr10,123992597,124025867,NO,33270
chr1,235182733,235187654,NO,4921
chr3,140812084,140835554,NO,23470
chrX,149107633,149109736,NO,2103
chr3,183164694,183171849,NO,7155
chr1,36664834,36666944,NO,2110
chr16,4816416,4819578,NO,3162
chr11,65879351,65895426,NO,16075
chr2,9878142,9880276,NO,2134
chr10,98373642,98380480,NO,6838
chr19,50701651,50709461,NO,7810
chr10,20104172,20118565,NO,14393
chr1,1778131,1805736,NO,27605
chr2,110969208,110970495,NO,1287
chr3,41012162,41018708,NO,6546
chr8,68871635,68897587,NO,25952
chr9,138882726,138886296,NO,3570
chr7,55754748,55758034,NO,3286
chr22,18571391,18575602,NO,4211
chrX,24042228,24044952,NO,2724
chr12,606605,623378,NO,16773
chr11,82744149,82764561,NO,20412
chr19,10675641,10680233,NO,4592
chr1,229999025,230001399,NO,2374
chr7,769606,789443,NO,19837
chr6,105706474,105723287,NO,16813
chr22,40887552,40909465,NO,21913
chr9,97817422,97823510,NO,6088
chr1,43389278,43391128,NO,1850
chr2,238050404,238071000,NO,20596
chr1,222987414,222989367,NO,1953
chr19,2149417,2152562,NO,3145
chr4,65264160,65289056,NO,24896
chr1,8013588,8014942,NO,1354
chr6,44222983,44226258,NO,3275
chr19,58665350,58667068,NO,1718
chr1,9340506,9364404,NO,23898
chr9,132646749,132651659,NO,4910
chr6,25991717,25993783,NO,2066
chr10,124066740,124068877,NO,2137
chr13,23946309,23952587,NO,6278
chr22,40653956,40674459,NO,20503
chr1,194024763,194040214,NO,15451
chr18,12315310,12346773,NO,31463
chr3,184524309,184540300,NO,15991
chr8,133154468,133157094,NO,2626
chr19,4447984,4458482,NO,10498
chr4,140729352,140739464,NO,10112
chr1,25565582,25567536,NO,1954
chr17,42117239,42144763,NO,27524
chr6,3159857,3167154,NO,7297
chr20,33864263,33867225,NO,2962
chr3,51426665,51430138,NO,3473
chr7,77647937,77650141,NO,2204
chr1,150546607,150548835,NO,2228
chr2,191884807,191886630,NO,1823
chr7,32625288,32629525,NO,4237
chr16,3898859,3927514,NO,28655
chr19,4795090,4813711,NO,18621
chr19,3932687,3935315,NO,2628
chr17,28086990,28089078,NO,2088
chr1,198170922,198206246,NO,35324
chr2,30400338,30404535,NO,4197
chr9,126100707,126103271,NO,2564
chr18,53252530,53257902,NO,5372
chrX,109168694,109172364,NO,3670
chr11,119760871,119764173,NO,3302
chr19,12097938,12099991,NO,2053
chr13,97954970,97996043,NO,41073
chr15,86292474,86330296,NO,37822
chr5,148344468,148359429,NO,14961
chr15,69017838,69024439,NO,6601
chr9,12774792,12778588,NO,3796
chr6,122447928,122451899,NO,3971
chr3,187987278,187991502,NO,4224
chr14,54419063,54424014,NO,4951
chr15,34872047,34876611,NO,4564
chr3,9290169,9294210,NO,4041
chr19,42004234,42008111,NO,3877
chr6,27445867,27447922,NO,2055
chr7,44169720,44173437,NO,3717
chr7,75070925,75072751,NO,1826
chr10,132098370,132100591,NO,2221
chr19,58330426,58342367,NO,11941
chr14,92339000,92368898,NO,29898
