chrom,start,end,label,length
chr2,159823857,159827784,NO,3927
chr5,66299480,66312066,NO,12586
chr20,48836243,48843703,NO,7460
chr3,141398293,141410167,NO,11874
chr2,26521010,26523798,NO,2788
chr19,14191365,14193534,NO,2169
chr2,232347140,232349350,NO,2210
chr1,179783432,179796208,NO,12776
chr7,139552872,139602349,NO,49477
chr12,7045483,7048601,NO,3118
chr3,79066379,79069212,NO,2833
chr16,30816416,30826640,NO,10224
chr11,65637472,65641749,NO,4277
chr16,29159577,29170073,NO,10496
chr12,47600384,47617940,NO,17556
chr14,78046707,78074649,NO,27942
chr20,6746748,6751484,NO,4736
chr14,72002768,72023953,NO,21185
chr13,47229599,47259543,NO,29944
chr22,24246491,24262671,NO,16180
chr14,50548453,50563562,NO,15109
chrX,148584251,148587480,NO,3229
chrX,48774309,48778308,NO,3999
chr7,150253236,150267746,NO,14510
chr7,134375125,134390067,NO,14942
chr7,150019384,150022972,NO,3588
chr12,125322232,125340478,NO,18246
chr10,125648986,125652021,NO,3035
chr10,31072476,31075333,NO,2857
chr12,133237825,133254958,NO,17133
chr16,2672839,2696053,NO,23214
chr1,1259523,1262715,NO,3192
chr5,138720057,138728782,NO,8725
chr20,49087069,49101481,NO,14412
chr18,43913470,43925427,NO,11957
chr12,109489757,109492463,NO,2706
chr15,74460577,74473507,NO,12930
chr17,79122759,79135133,NO,12374
chr3,138066330,138069718,NO,3388
chr20,35961730,35986534,NO,24804
chr19,46143988,46146629,NO,2641
chr20,20687529,20694246,NO,6717
chr17,57230736,57233764,NO,3028
chr1,150846819,150854167,NO,7348
chr5,52020229,52053431,NO,33202
chr11,15597966,15603131,NO,5165
chrX,149713300,149717161,NO,3861
chr9,137529419,137537878,NO,8459
chr2,10950395,10955361,NO,4966
chr5,126143691,126150750,NO,7059
chr11,12830942,12864396,NO,33454
chr1,161469260,161483987,NO,14727
chr2,86151416,86176579,NO,25163
chr11,46293273,46318172,NO,24899
chr17,57860104,57882811,NO,22707
chr7,87847375,87850815,NO,3440
chr2,97522593,97527958,NO,5365
chr12,32409117,32427281,NO,18164
chr16,85016037,85039897,NO,23860
chr14,90185739,90197484,NO,11745
chr17,66307370,66311780,NO,4410
chr6,106610737,106613181,NO,2444
chr11,65541348,65546060,NO,4712
chr12,94134428,94143344,NO,8916
chr14,50801131,50813381,NO,12250
chr16,85058727,85064092,NO,5365
chr1,110031072,110045320,NO,14248
chr9,130622182,130625922,NO,3740
chr11,125084141,125138866,NO,54725
chr2,12927969,12976561,NO,48592
chr17,28087134,28089071,NO,1937
chr9,107752837,107756532,NO,3695
chr1,100981356,101006035,NO,24679
chr2,220077462,220090895,NO,13433
chr5,151117544,151130099,NO,12555
chr9,20619720,20624235,NO,4515
chr1,89660767,89667356,NO,6589
chr17,79423228,79455871,NO,32643
chr6,32095112,32098680,NO,3568
chr14,65536639,65548830,NO,12191
chr5,17435527,17446515,NO,10988
chr9,129081966,129111723,NO,29757
chr8,141598081,141609446,NO,11365
chr6,150215956,150219494,NO,3538
chr19,38510915,38540773,NO,29858
chr17,3613797,3644432,NO,30635
chr19,46219428,46222289,NO,2861
chr16,3135786,3139390,NO,3604
chr16,55825150,55839682,NO,14532
chr1,209845633,209849675,NO,4042
chr13,34215089,34219872,NO,4783
chr1,173375594,173399701,NO,24107
chr16,709992,725301,NO,15309
chr10,62052578,62084165,NO,31587
chr6,36965707,36997905,NO,32198
chr3,29321897,29327629,NO,5732
chr19,1264258,1267644,NO,3386
chr14,55117052,55135280,NO,18228
chr9,38046221,38070167,NO,23946
chr19,4645629,4658173,NO,12544
chr1,42356244,42368628,NO,12384
chr1,228122308,228135925,NO,13617
chr6,137104380,137110586,NO,6206
chr4,79550898,79589352,NO,38454
chr20,3993847,4005242,NO,11395
chr12,103969168,103996244,NO,27076
chrX,153647566,153660539,NO,12973
chr19,54813752,54831033,NO,17281
chr19,50054454,50075298,NO,20844
chr6,19836691,19852321,NO,15630
chr17,77003441,77006826,NO,3385
chr7,55132253,55169170,NO,36917
chr19,40938359,40940625,NO,2266
chr8,8188318,8206192,NO,17874
chr4,153020723,153038003,NO,17280
chr3,141514798,141517605,NO,2807
chr10,28688121,28692607,NO,4486
chr9,71160442,71175876,NO,15434
chr10,132098343,132100396,NO,2053
chr3,14243986,14276946,NO,32960
chr5,133457348,133487003,NO,29655
chr2,8595323,8628328,NO,33005
chr16,68669444,68692871,NO,23427
chr6,150772679,150778362,NO,5683
chr21,30449126,30453840,NO,4714
chr2,69429412,69464928,NO,35516
chr2,19546939,19548563,NO,1624
chr5,148799036,148804741,NO,5705
chr8,8726976,8759495,NO,32519
chr4,141611330,141643410,NO,32080
chr16,4232593,4234516,NO,1923
chr19,1149427,1153212,NO,3785
chr7,73891777,73896253,NO,4476
chr5,71603178,71605008,NO,1830
chr19,50918074,50935924,NO,17850
chr14,73928160,73934629,NO,6469
chr5,148828904,148833627,NO,4723
chr15,38360745,38378758,NO,18013
chr9,130677185,130682667,NO,5482
chr2,97546678,97552783,NO,6105
chr11,94839682,94844038,NO,4356
chr4,20252459,20257340,NO,4881
chr17,55517139,55556689,NO,39550
chr19,8036142,8052854,NO,16712
chr21,40278515,40303966,NO,25451
chr3,40493795,40495539,NO,1744
chr2,27300506,27305541,NO,5035
chr7,2835752,2863271,NO,27519
chr1,172349865,172369674,NO,19809
chr20,61946307,61977788,NO,31481
chr9,115911228,115918427,NO,7199
chr20,62402864,62406139,NO,3275
chr6,170352113,170366137,NO,14024
chr10,26757561,26781400,NO,23839
chr18,45528610,45536005,NO,7395
chr6,18387013,18414093,NO,27080
chr22,44576579,44579500,NO,2921
chr7,6116657,6121579,NO,4922
chr15,56534908,56538582,NO,3674
chr7,28108490,28129302,NO,20812
chr17,79054808,79071853,NO,17045
chr22,31001238,31006642,NO,5404
chr14,78008486,78032287,NO,23801
chr21,27541122,27543768,NO,2646
chr12,94598209,94603514,NO,5305
chr1,150520904,150526490,NO,5586
chr17,41790879,41812044,NO,21165
chr3,122477487,122493693,NO,16206
chr22,30719722,30723843,NO,4121
chr16,3903812,3912726,NO,8914
chr3,32498174,32526771,NO,28597
chr14,31888700,31890534,NO,1834
chr13,98627752,98629951,NO,2199
chr22,18313306,18330300,NO,16994
chr7,27181158,27183448,NO,2290
chr8,145001816,145005599,NO,3783
chr14,50854647,50864781,NO,10134
chr15,91456461,91460401,NO,3940
chr22,18427791,18456577,NO,28786
chr19,44028849,44032362,NO,3513
chr1,153537708,153541041,NO,3333
chr2,190538323,190540213,NO,1890
chr10,23383600,23389556,NO,5956
chr9,15293943,15300642,NO,6699
chr18,22799895,22820212,NO,20317
chr2,144685467,144699061,NO,13594
chr22,22169539,22178790,NO,9251
chrX,149673921,149678073,NO,4152
chr9,136108968,136114950,NO,5982
chr20,31152321,31173290,NO,20969
chr7,47353358,47370413,NO,17055
chr12,125093150,125112120,NO,18970
chr20,52353384,52371447,NO,18063
chr9,112728105,112737534,NO,9429
chr22,29425886,29429330,NO,3444
chr15,77471045,77485155,NO,14110
chr2,208099608,208105904,NO,6296
chr15,51447097,51484564,NO,37467
chr1,234879157,234915180,NO,36023
chr11,8738554,8745696,NO,7142
chr14,75405378,75409645,NO,4267
chr3,128326206,128339691,NO,13485
chr2,136964311,136998227,NO,33916
chr18,47810606,47814878,NO,4272
chr14,77540435,77549907,NO,9472
chr2,128919864,128928222,NO,8358
chr7,101458359,101467108,NO,8749
chr17,41380323,41394102,NO,13779
chr15,60651532,60665063,NO,13531
chr15,22447606,22467057,NO,19451
chr3,187566303,187571392,NO,5089
chr19,3968055,3971912,NO,3857
chr6,90925292,90949320,NO,24028
chr2,64926011,64959582,NO,33571
chr8,22931078,22949266,NO,18188
chr16,30461773,30485784,NO,24011
chr2,136757984,136789709,NO,31725
chr17,20900717,20909708,NO,8991
chr3,58335212,58342461,NO,7249
chr10,80059120,80063785,NO,4665
chr17,38753540,38772308,NO,18768
chr1,26634658,26648420,NO,13762
chr19,53625766,53634345,NO,8579
chr16,429623,434898,NO,5275
chr13,110777968,110791683,NO,13715
chr9,136391748,136442890,NO,51142
chr1,16075424,16088735,NO,13311
chr16,28610324,28625584,NO,15260
chr17,41170095,41174858,NO,4763
chr20,44573678,44578502,NO,4824
chr3,120274092,120279298,NO,5206
chr16,87420989,87423335,NO,2346
chr2,11883984,11895086,NO,11102
chr22,38652433,38666906,NO,14473
chr8,10573102,10588895,NO,15793
chr6,52355711,52383476,NO,27765
chr22,20007709,20010809,NO,3100
chr11,94656771,94672535,NO,15764
chr16,21831126,21833079,NO,1953
chr19,45577548,45580649,NO,3101
chr18,33160603,33162652,NO,2049
chr13,42613574,42616200,NO,2626
chr19,13971462,13973503,NO,2041
chr7,116213222,116234605,NO,21383
chr14,71865152,71886835,NO,21683
chr16,10646553,10654140,NO,7587
chrX,129064632,129067295,NO,2663
chr11,78000606,78005242,NO,4636
chr10,105516424,105532912,NO,16488
chr11,47936125,47940599,NO,4474
chr17,29635182,29646231,NO,11049
chr11,61786494,61801443,NO,14949
chr22,50219560,50232877,NO,13317
chr20,23603177,23611563,NO,8386
chr1,2242363,2247471,NO,5108
chr6,43635132,43642914,NO,7782
chr9,130586139,130592644,NO,6505
chr6,32048396,32061902,NO,13506
chr15,58429836,58440250,NO,10414
chr1,206910188,206946757,NO,36569
chrX,2402259,2419554,NO,17295
chr2,20723272,20740033,NO,16761
chr2,46113015,46120567,NO,7552
chr1,26120220,26134818,NO,14598
chr3,4855889,4876407,NO,20518
chr7,26437041,26439380,NO,2339
chr13,114199279,114208759,NO,9480
chr2,237875802,237898602,NO,22800
chr3,169719289,169725604,NO,6315
chr1,9775248,9791517,NO,16269
chr2,69533125,69538247,NO,5122
chr16,85253485,85270399,NO,16914
chr12,110510673,110518307,NO,7634
chr20,46034735,46046365,NO,11630
chr18,77213253,77227291,NO,14038
chr13,33923457,33928425,NO,4968
chr6,149079255,149083574,NO,4319
chr3,9956123,9959455,NO,3332
chr15,65145500,65150773,NO,5273
chr18,13562566,13580346,NO,17780
chr19,41801915,41806885,NO,4970
chr4,174331731,174340019,NO,8288
chr11,27222736,27240513,NO,17777
chr4,1570433,1583368,NO,12935
chr16,22434673,22440755,NO,6082
chr13,40760896,40781948,NO,21052
chr8,49426045,49428963,NO,2918
chr10,31870446,31893314,NO,22868
chr2,55449955,55456004,NO,6049
chr1,167511651,167533606,NO,21955
chr1,40804192,40819182,NO,14990
chr4,113062930,113069327,NO,6397
chr20,62327123,62333847,NO,6724
chr1,57042406,57045675,NO,3269
chr16,57331740,57334718,NO,2978
chr11,65267438,65269951,NO,2513
chr3,4781315,4784496,NO,3181
chr6,113951826,113956898,NO,5072
chr10,73356069,73359331,NO,3262
chr18,71934802,71957076,NO,22274
chr4,96460092,96471995,NO,11903
chr1,153669402,153672076,NO,2674
chr6,42219049,42231030,NO,11981
chr6,159274044,159291897,NO,17853
chr1,148555411,148557145,NO,1734
chr10,45868654,45876693,NO,8039
chrX,154027173,154031772,NO,4599
chr19,37463183,37478924,NO,15741
chr2,30555807,30589824,NO,34017
chr16,57680101,57704157,NO,24056
chr22,19973707,19979596,NO,5889
chr15,91107103,91142378,NO,35275
chr10,52750398,52753888,NO,3490
chr14,97053226,97061565,NO,8339
chr19,37794556,37809502,NO,14946
chr17,25646403,25661052,NO,14649
chr2,106884254,106900532,NO,16278
chr4,53707544,53736370,NO,28826
chr1,9472718,9502266,NO,29548
chr17,43485342,43491040,NO,5698
chr7,940517,971381,NO,30864
chr7,152536614,152539571,NO,2957
chr11,128159928,128175947,NO,16019
chr2,47496165,47502362,NO,6197
chr11,76509456,76548403,NO,38947
chr17,45578910,45590072,NO,11162
chr13,51720839,51730685,NO,9846
chr20,46355387,46378297,NO,22910
chr8,17511024,17533035,NO,22011
chr20,47283939,47303775,NO,19836
chr12,12959701,12962664,NO,2963
chr19,49227239,49230850,NO,3611
chr7,149964217,149967442,NO,3225
chr3,13931222,13938347,NO,7125
chr10,73118836,73139090,NO,20254
chr17,65417598,65449966,NO,32368
chr20,62669602,62674222,NO,4620
chr15,44063203,44070261,NO,7058
chr19,13054295,13058067,NO,3772
chr20,32261614,32264299,NO,2685
chr22,24786370,24800910,NO,14540
chr14,99726810,99740378,NO,13568
chr22,17697278,17725280,NO,28002
chr3,25490181,25514044,NO,23863
chr6,33215982,33218176,NO,2194
chr16,15752557,15768286,NO,15729
chr1,7486875,7516300,NO,29425
chr2,235886752,235898491,NO,11739
chr16,31361189,31364782,NO,3593
chr22,30713222,30718145,NO,4923
chr1,23719693,23722721,NO,3028
chr20,39122168,39135598,NO,13430
chr3,119040936,119043081,NO,2145
chr19,3536525,3555377,NO,18852
chr15,86159838,86169286,NO,9448
chr17,36432531,36443640,NO,11109
chr16,67491193,67494780,NO,3587
chr22,36422352,36425847,NO,3495
chr14,100056733,100069110,NO,12377
chr8,145049887,145053341,NO,3454
chr3,73159612,73160333,NO,721
chr17,4692552,4694367,NO,1815
chr3,16882896,16892075,NO,9179
chr4,41361986,41366220,NO,4234
chr18,11946541,11948486,NO,1945
chr3,69589818,69608745,NO,18927
chr5,176540881,176556671,NO,15790
chr18,25755036,25758656,NO,3620
chr11,60808924,60851538,NO,42614
chr22,29531440,29549799,NO,18359
chr3,126247152,126259990,NO,12838
chr19,10971698,10988130,NO,16432
chr22,18049243,18061588,NO,12345
chr4,1193732,1197644,NO,3912
chr18,46064619,46068451,NO,3832
chr19,47315920,47328918,NO,12998
chr22,35723520,35727333,NO,3813
chr11,65170623,65173638,NO,3015
chr5,148784399,148790067,NO,5668
chr11,73490078,73491317,NO,1239
chr1,42127299,42151006,NO,23707
chr6,33712548,33740161,NO,27613
chr19,41724052,41733035,NO,8983
chr1,155162160,155166228,NO,4068
chr12,96493243,96538754,NO,45511
chr13,111854294,111871121,NO,16827
chr19,7098586,7100087,NO,1501
chr3,37901194,37905855,NO,4661
chr16,4554774,4566641,NO,11867
chr9,123495241,123500661,NO,5420
chr3,13454858,13458533,NO,3675
chr5,131592673,131602333,NO,9660
chr21,44897206,44900296,NO,3090
chr4,74736893,74770398,NO,33505
chr3,134164758,134184230,NO,19472
chr11,119598849,119601562,NO,2713
chr16,11169799,11200054,NO,30255
chr19,2030727,2034442,NO,3715
chr6,33538263,33540644,NO,2381
chr5,107004386,107009690,NO,5304
chr2,38078069,38084249,NO,6180
chr7,90223966,90227017,NO,3051
chr12,13347177,13352772,NO,5595
chrX,154840362,154843113,NO,2751
chr13,51803737,51827553,NO,23816
chr20,17854135,17878093,NO,23958
chr1,203594444,203599456,NO,5012
chr1,118138791,118150671,NO,11880
chr4,38311942,38334915,NO,22973
chr17,33539341,33553053,NO,13712
chr1,216773423,216775274,NO,1851
chr16,89571141,89573063,NO,1922
chr16,67138706,67151146,NO,12440
chr22,29807655,29818165,NO,10510
chr20,56322682,56325799,NO,3117
chr10,13343215,13344944,NO,1729
chr1,160751186,160768480,NO,17294
chr2,232257599,232272631,NO,15032
chr17,17771616,17782513,NO,10897
chrX,153743427,153746603,NO,3176
chr20,62477322,62480427,NO,3105
chr14,73079535,73085972,NO,6437
chr19,38465833,38497171,NO,31338
chr10,101797254,101806010,NO,8756
chr8,28910056,28924021,NO,13965
chr5,51985268,52007468,NO,22200
chr19,847501,873227,NO,25726
chr8,33369770,33383010,NO,13240
chr3,57929427,57946251,NO,16824
chr5,14397583,14419068,NO,21485
chr8,27533327,27561410,NO,28083
chr1,2120337,2122717,NO,2380
chr16,67522366,67526725,NO,4359
chr20,3764863,3767755,NO,2892
chr3,171684400,171703401,NO,19001
chr22,43389480,43398370,NO,8890
chr11,56839425,56867876,NO,28451
chr6,14093953,14124849,NO,30896
chr7,128093791,128096626,NO,2835
chr19,39107642,39110784,NO,3142
chr11,45679274,45687703,NO,8429
chr1,23503151,23505609,NO,2458
chr2,218842482,218865066,NO,22584
chr12,52364484,52371424,NO,6940
chr19,14582658,14591717,NO,9059
chr12,54751913,54773684,NO,21771
chr6,26304814,26322993,NO,18179
chr22,20018719,20023366,NO,4647
chr2,231088374,231091448,NO,3074
chrX,70826415,70843819,NO,17404
chr7,22881608,22912513,NO,30905
chr10,11855188,11867906,NO,12718
chr8,126613360,126623687,NO,10327
chr8,10207227,10221440,NO,14213
chr9,84199845,84228760,NO,28915
chr15,92398985,92411645,NO,12660
chr10,63746491,63761543,NO,15052
chr3,42679765,42697413,NO,17648
chrX,19858981,19893888,NO,34907
chr12,94541522,94552260,NO,10738
chr2,128641880,128645719,NO,3839
chr13,27844328,27850557,NO,6229
chr10,104208857,104211629,NO,2772
chr17,33672270,33674561,NO,2291
chr12,122346305,122363753,NO,17448
chr12,123624583,123636456,NO,11873
chr1,41161819,41179876,NO,18057
chr1,207668675,207671797,NO,3122
chr8,59221502,59229392,NO,7890
chr1,144593105,144594818,NO,1713
chr3,56782703,56793159,NO,10456
chr5,39256245,39275832,NO,19587
chr1,158769494,158789799,NO,20305
chr19,2677542,2700076,NO,22534
chr2,46391474,46428403,NO,36929
chr6,44020826,44028016,NO,7190
chr7,100040315,100044497,NO,4182
chr4,154439148,154453420,NO,14272
chr7,151620018,151633883,NO,13865
chr20,40321017,40322864,NO,1847
chr11,3963487,3973250,NO,9763
chr3,110788788,110791878,NO,3090
chr2,28938223,28941112,NO,2889
chr3,58310753,58322385,NO,11632
chr10,12283381,12287456,NO,4075
chr1,231108212,231115620,NO,7408
chr7,77647894,77650213,NO,2319
chr9,35688833,35692449,NO,3616
chr19,13317568,13320565,NO,2997
chr16,16070144,16102024,NO,31880
chr2,103037867,103060522,NO,22655
chr11,68137759,68150451,NO,12692
chr4,184679813,184688119,NO,8306
chr1,227001691,227016312,NO,14621
chr1,32965434,32968220,NO,2786
chr6,56404905,56408389,NO,3484
chr14,70338863,70346840,NO,7977
chr2,159940702,159956470,NO,15768
chr17,80723247,80766012,NO,42765
chr12,6999471,7009945,NO,10474
chr10,126687164,126707095,NO,19931
chr19,39615714,39635845,NO,20131
chr3,9796036,9823677,NO,27641
chr19,12991351,12996991,NO,5640
chr7,73670621,73695010,NO,24389
chr7,76588719,76593856,NO,5137
chr9,130953082,130955947,NO,2865
chr5,148667580,148685057,NO,17477
chr9,74907280,74922251,NO,14971
chr17,29894710,29910004,NO,15294
chr17,7451546,7454429,NO,2883
chr11,8750048,8755888,NO,5840
chr16,58505036,58512035,NO,6999
chr8,129060230,129067122,NO,6892
chr1,8261447,8300019,NO,38572
chr22,25348016,25388305,NO,40289
chr1,89725051,89753738,NO,28687
chr11,64106436,64110579,NO,4143
chr8,42149019,42158108,NO,9089
chr11,10948560,10956122,NO,7562
chr16,4394595,4398137,NO,3542
chr20,6680244,6685209,NO,4965
chr10,50384941,50399389,NO,14448
chr14,105257817,105262892,NO,5075
chr19,42591710,42598788,NO,7078
chr20,39945277,39959089,NO,13812
chr1,101756752,101778186,NO,21434
chr1,6307940,6321902,NO,13962
chr1,1092836,1094554,NO,1718
chrX,114794470,114797358,NO,2888
chr7,44296347,44300247,NO,3900
chr22,46676132,46689884,NO,13752
chr14,54419480,54424101,NO,4621
chr2,228270963,228281994,NO,11031
chr19,908088,910342,NO,2254
chr3,37533325,37553462,NO,20137
chr1,235242113,235247898,NO,5785
chr11,35097599,35109952,NO,12353
chr9,37416542,37434808,NO,18266
chr3,174157530,174159819,NO,2289
chr3,187669374,187687590,NO,18216
chr16,3998967,4013721,NO,14754
chr2,237779765,237799994,NO,20229
chr3,97539960,97541906,NO,1946
chr22,20817207,20819470,NO,2263
chr22,43138544,43149230,NO,10686
chr12,92896471,92901089,NO,4618
chr14,77181271,77194174,NO,12903
chr11,96026599,96048480,NO,21881
chr12,50604328,50616704,NO,12376
chr16,69429945,69452365,NO,22420
chr10,13143649,13159185,NO,15536
chr21,35570172,35575830,NO,5658
chr20,35168707,35179883,NO,11176
chr14,105659124,105686317,NO,27193
chr16,70048283,70060895,NO,12612
chr12,52240204,52246267,NO,6063
chr22,18573746,18575882,NO,2136
chr15,70090532,70101788,NO,11256
chr11,46400181,46404207,NO,4026
chr10,96032433,96037966,NO,5533
chr1,185342708,185347093,NO,4385
chr6,167069276,167078632,NO,9356
chr21,38935305,38937449,NO,2144
chr4,153556898,153567180,NO,10282
chr11,6765908,6768842,NO,2934
chr12,109575031,109599034,NO,24003
chr9,135247279,135259322,NO,12043
chr14,23247128,23261038,NO,13910
chr20,49596487,49601023,NO,4536
chr6,56707395,56717402,NO,10007
chr22,42957699,42983925,NO,26226
chr20,8405623,8416571,NO,10948
chr20,42697011,42704714,NO,7703
chr6,158980306,158989813,NO,9507
chr5,66460553,66463114,NO,2561
chr8,29379765,29389357,NO,9592
chr11,74171075,74174405,NO,3330
chr11,111781521,111785632,NO,4111
chr18,74177777,74189786,NO,12009
chr3,49207893,49212270,NO,4377
chr15,52512873,52528737,NO,15864
chr7,29124573,29180516,NO,55943
chr17,25675612,25681673,NO,6061
chr1,182745738,182765871,NO,20133
chr3,131103830,131107095,NO,3265
chr20,24960259,24970631,NO,10372
chr1,53100941,53104279,NO,3338
chr8,125574925,125578275,NO,3350
chr14,24162050,24172374,NO,10324
chr19,4909856,4933951,NO,24095
chr14,68698904,68718676,NO,19772
chr16,57168124,57201290,NO,33166
chr22,39472029,39475488,NO,3459
chr12,31144909,31183021,NO,38112
chr3,8477855,8502428,NO,24573
chr6,34239584,34268613,NO,29029
chr11,59948827,59962712,NO,13885
chr22,46462353,46464147,NO,1794
chr10,112134998,112159513,NO,24515
chr5,10625480,10636306,NO,10826
chr17,3789777,3799062,NO,9285
chr5,118606519,118626515,NO,19996
chr8,49493328,49513354,NO,20026
chr8,131108798,131119369,NO,10571
chr1,17386343,17394977,NO,8634
chr1,205550648,205569287,NO,18639
chr13,47160853,47181510,NO,20657
chr11,64755413,64762138,NO,6725
chr9,113796613,113801770,NO,5157
chr3,25468871,25475851,NO,6980
chr16,29749250,29758563,NO,9313
chr9,127181831,127192238,NO,10407
chr12,51417496,51420783,NO,3287
chr4,111116836,111120048,NO,3212
chr15,95556637,95567960,NO,11323
chr9,129231245,129234804,NO,3559
chr16,89766064,89769129,NO,3065
chr15,90943593,90958323,NO,14730
chr3,13303336,13324427,NO,21091
chr21,44122564,44126143,NO,3579
chr1,38939454,38948561,NO,9107
chr10,73395170,73399448,NO,4278
chr13,103450709,103456628,NO,5919
chr20,57720905,57753602,NO,32697
chr1,92149813,92162746,NO,12933
chr2,25320079,25322642,NO,2563
chr12,75866071,75876970,NO,10899
chr2,38631993,38635370,NO,3377
chr8,128911637,128941584,NO,29947
chr12,6431736,6435230,NO,3494
chr1,8762137,8773416,NO,11279
chr1,55350906,55359466,NO,8560
chr20,49254790,49279243,NO,24453
chr12,56913482,56921216,NO,7734
chr2,60577844,60584091,NO,6247
chr19,45705604,45719914,NO,14310
chr12,89605987,89646617,NO,40630
chr12,104989592,105009573,NO,19981
chr1,101184831,101201302,NO,16471
chr17,46917502,46921391,NO,3889
chr17,2611988,2627749,NO,15761
chr1,26187749,26203139,NO,15390
chr13,96358670,96367757,NO,9087
chr19,18502382,18505901,NO,3519
chr19,35609308,35616331,NO,7023
chr2,232406227,232422921,NO,16694
chr1,1825660,1859669,NO,34009
chr12,53691248,53694536,NO,3288
chr6,52458889,52469037,NO,10148
chr16,29188426,29196860,NO,8434
chr12,2725252,2754870,NO,29618
chr22,29755417,29766082,NO,10665
chr2,5765521,5771123,NO,5602
chr2,173193654,173207808,NO,14154
chr11,86641737,86664596,NO,22859
chr17,62057387,62065116,NO,7729
chr5,159687557,159699459,NO,11902
chr15,75107179,75111096,NO,3917
chr11,61598329,61603899,NO,5570
chr12,6472050,6473826,NO,1776
chr21,15892730,15923077,NO,30347
chr5,53966088,53970486,NO,4398
chr16,71597769,71600684,NO,2915
chr3,138084248,138109713,NO,25465
chr6,53100575,53110633,NO,10058
chrX,70390681,70403255,NO,12574
chr5,76241511,76255012,NO,13501
chr7,107918873,107951800,NO,32927
chr6,167410798,167413641,NO,2843
chr7,157179463,157192332,NO,12869
chr9,129784147,129817218,NO,33071
chr1,110626327,110641715,NO,15388
chr16,2131659,2142300,NO,10641
chr1,155057064,155058753,NO,1689
chr5,173334584,173369375,NO,34791
chr6,148683996,148690550,NO,6554
chr22,25573519,25575635,NO,2116
chr9,132519148,132540427,NO,21279
chr6,24856945,24860369,NO,3424
chr12,117498475,117508933,NO,10458
chr5,90596988,90610857,NO,13869
chr10,29969746,29977874,NO,8128
chr19,56002531,56006805,NO,4274
chr6,87861141,87862791,NO,1650
chr6,12277364,12296687,NO,19323
chr6,7042500,7053667,NO,11167
chr9,130635042,130640722,NO,5680
chr10,64575470,64578222,NO,2752
chr15,74606821,74619815,NO,12994
chr13,113631581,113638586,NO,7005
chr7,37703041,37735315,NO,32274
chr6,46018296,46031789,NO,13493
chr3,141365465,141383854,NO,18389
chrX,13160837,13186412,NO,25575
chr9,36993379,37004694,NO,11315
chr14,23315112,23319641,NO,4529
chr12,122459154,122468937,NO,9783
chr17,28664426,28704518,NO,40092
chr11,119210321,119213092,NO,2771
chr16,30757587,30771348,NO,13761
chr19,14662114,14685929,NO,23815
chr17,72303888,72314080,NO,10192
chr4,6658969,6666188,NO,7219
chr9,35755999,35758077,NO,2078
chr7,6673870,6680143,NO,6273
chrX,166005,200734,NO,34729
chr9,126674594,126693013,NO,18419
chr19,41266002,41272129,NO,6127
chr7,97739321,97763765,NO,24444
chr19,50533244,50536936,NO,3692
chr2,47038433,47046310,NO,7877
chr1,44692572,44730615,NO,38043
chr5,159190455,159226177,NO,35722
chr2,179387190,179396876,NO,9686
chr7,99588721,99596108,NO,7387
chr21,19151776,19168186,NO,16410
chr18,30348586,30352739,NO,4153
chr7,50849881,50861993,NO,12112
chr9,92269804,92277981,NO,8177
chr1,36830712,36833611,NO,2899
chr15,101777321,101785738,NO,8417
chr17,46631517,46638126,NO,6609
chr3,69369866,69403104,NO,33238
chr16,66773332,66776874,NO,3542
chrX,38495404,38522141,NO,26737
chr2,99438573,99450957,NO,12384
chr4,84032827,84072336,NO,39509
chrX,53709579,53711882,NO,2303
chr15,31763698,31776567,NO,12869
chr5,146860857,146885666,NO,24809
chr6,32570200,32591920,NO,21720
chr17,17343765,17351786,NO,8021
chr19,3658237,3684939,NO,26702
chr7,73440865,73448896,NO,8031
chr1,17408549,17426867,NO,18318
chr12,2348254,2361092,NO,12838
chr2,190416466,190442448,NO,25982
chr7,50460736,50485324,NO,24588
chr19,2149546,2152618,NO,3072
chr9,131464441,131467167,NO,2726
chr8,125207342,125222627,NO,15285
chr6,166049810,166063211,NO,13401
chr6,29617101,29618236,NO,1135
chr3,13693089,13697675,NO,4586
chr1,28481252,28503872,NO,22620
chr20,62418096,62422690,NO,4594
chr10,13873356,13896696,NO,23340
chr3,187975530,187990210,NO,14680
chr7,76211805,76221611,NO,9806
chr1,10796685,10823332,NO,26647
chr8,143812998,143821600,NO,8602
chr4,184747068,184755773,NO,8705
chr22,47365413,47368678,NO,3265
chr5,150500933,150514743,NO,13810
chr1,200320786,200337921,NO,17135
chr3,188134772,188165011,NO,30239
chr5,176520273,176526557,NO,6284
chr19,38809046,38814499,NO,5453
chr20,34066961,34080496,NO,13535
chr14,100202951,100226484,NO,23533
chr1,236134366,236148082,NO,13716
chr22,46391552,46395388,NO,3836
chr1,236161965,236185205,NO,23240
chr1,54683425,54687538,NO,4113
chr7,12753145,12760613,NO,7468
chr11,6212705,6225008,NO,12303
chr8,11056623,11059618,NO,2995
chr8,142216072,142220231,NO,4159
chr1,244482329,244488746,NO,6417
chr15,45340315,45362891,NO,22576
chr2,3948568,3962464,NO,13896
chr22,19873647,19880608,NO,6961
chr15,67305643,67323179,NO,17536
chr16,75549745,75551680,NO,1935
chr17,17286826,17324941,NO,38115
chr8,131054015,131059240,NO,5225
